,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
1001,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 04:00:00,Thursday,04:00:00,116.0,203.0,319.0
1002,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 08:00:00,Thursday,08:00:00,627.0,2293.0,2920.0
1003,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 12:00:00,Thursday,12:00:00,1688.0,4256.0,5944.0
1004,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 16:00:00,Thursday,16:00:00,3675.0,3419.0,7094.0
1005,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 20:00:00,Thursday,20:00:00,4381.0,2898.0,7279.0
1006,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 00:00:00,Friday,00:00:00,1210.0,900.0,2110.0
1007,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 04:00:00,Friday,04:00:00,97.0,159.0,256.0
1008,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 08:00:00,Friday,08:00:00,463.0,2412.0,2875.0
1009,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 12:00:00,Friday,12:00:00,2040.0,4524.0,6564.0
1010,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 16:00:00,Friday,16:00:00,4901.0,4253.0,9154.0
1011,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-03 20:00:00,Friday,20:00:00,4940.0,3283.0,8223.0
1012,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-04 04:00:00,Saturday,04:00:00,154.0,310.0,464.0
1013,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-04 08:00:00,Saturday,08:00:00,284.0,1134.0,1418.0
1014,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-04 12:00:00,Saturday,12:00:00,1840.0,4566.0,6406.0
1015,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-04 16:00:00,Saturday,16:00:00,4402.0,5184.0,9586.0
1016,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-04 20:00:00,Saturday,20:00:00,4777.0,4146.0,8923.0
1017,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 00:00:00,Sunday,00:00:00,1896.0,1388.0,3284.0
1018,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 04:00:00,Sunday,04:00:00,189.0,318.0,507.0
1019,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 08:00:00,Sunday,08:00:00,228.0,910.0,1138.0
1020,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 12:00:00,Sunday,12:00:00,1611.0,4462.0,6073.0
1021,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 16:00:00,Sunday,16:00:00,4075.0,5251.0,9326.0
1022,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-05 20:00:00,Sunday,20:00:00,3967.0,3188.0,7155.0
1023,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 00:00:00,Monday,00:00:00,1245.0,791.0,2036.0
1024,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 04:00:00,Monday,04:00:00,90.0,255.0,345.0
1025,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 08:00:00,Monday,08:00:00,216.0,950.0,1166.0
1026,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 12:00:00,Monday,12:00:00,1351.0,3624.0,4975.0
1027,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 16:00:00,Monday,16:00:00,3515.0,4079.0,7594.0
1028,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-06 20:00:00,Monday,20:00:00,3166.0,2408.0,5574.0
1029,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 00:00:00,Tuesday,00:00:00,1003.0,640.0,1643.0
1030,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 04:00:00,Tuesday,04:00:00,56.0,113.0,169.0
1031,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 08:00:00,Tuesday,08:00:00,518.0,2722.0,3240.0
1032,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 12:00:00,Tuesday,12:00:00,2292.0,5278.0,7570.0
1033,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 16:00:00,Tuesday,16:00:00,5175.0,4278.0,9453.0
1034,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-07 20:00:00,Tuesday,20:00:00,5631.0,2993.0,8624.0
1035,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 00:00:00,Wednesday,00:00:00,1169.0,682.0,1851.0
1036,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 04:00:00,Wednesday,04:00:00,63.0,155.0,218.0
1037,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 08:00:00,Wednesday,08:00:00,582.0,3452.0,4034.0
1038,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 12:00:00,Wednesday,12:00:00,2392.0,5785.0,8177.0
1039,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 16:00:00,Wednesday,16:00:00,5095.0,4458.0,9553.0
1040,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-08 20:00:00,Wednesday,20:00:00,6013.0,3189.0,9202.0
1041,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 00:00:00,Thursday,00:00:00,1265.0,757.0,2022.0
1042,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 04:00:00,Thursday,04:00:00,90.0,160.0,250.0
1043,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 08:00:00,Thursday,08:00:00,667.0,3274.0,3941.0
1044,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 12:00:00,Thursday,12:00:00,2067.0,5496.0,7563.0
1045,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 16:00:00,Thursday,16:00:00,4702.0,4314.0,9016.0
1046,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-09 20:00:00,Thursday,20:00:00,5629.0,3338.0,8967.0
1047,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 00:00:00,Friday,00:00:00,1411.0,828.0,2239.0
1048,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 04:00:00,Friday,04:00:00,135.0,250.0,385.0
1049,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 08:00:00,Friday,08:00:00,622.0,3398.0,4020.0
1050,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 12:00:00,Friday,12:00:00,2483.0,6072.0,8555.0
1051,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 16:00:00,Friday,16:00:00,5981.0,5701.0,11682.0
1052,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-10 20:00:00,Friday,20:00:00,6640.0,5286.0,11926.0
1053,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-11 04:00:00,Saturday,04:00:00,315.0,426.0,741.0
1054,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-11 08:00:00,Saturday,08:00:00,349.0,1588.0,1937.0
1055,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-11 12:00:00,Saturday,12:00:00,1986.0,5457.0,7443.0
1056,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-11 16:00:00,Saturday,16:00:00,4938.0,6267.0,11205.0
1057,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-11 20:00:00,Saturday,20:00:00,5208.0,4808.0,10016.0
1058,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 00:00:00,Sunday,00:00:00,1963.0,1438.0,3401.0
1059,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 04:00:00,Sunday,04:00:00,306.0,395.0,701.0
1060,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 08:00:00,Sunday,08:00:00,236.0,1093.0,1329.0
1061,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 12:00:00,Sunday,12:00:00,1667.0,4744.0,6411.0
1062,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 16:00:00,Sunday,16:00:00,4472.0,5189.0,9661.0
1063,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-12 20:00:00,Sunday,20:00:00,4142.0,3137.0,7279.0
1064,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 00:00:00,Monday,00:00:00,1306.0,954.0,2260.0
1065,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 04:00:00,Monday,04:00:00,77.0,182.0,259.0
1066,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 08:00:00,Monday,08:00:00,881.0,3655.0,4536.0
1067,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 12:00:00,Monday,12:00:00,2550.0,5855.0,8405.0
1068,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 16:00:00,Monday,16:00:00,5406.0,4375.0,9781.0
1069,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-13 20:00:00,Monday,20:00:00,6178.0,3121.0,9299.0
1070,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 00:00:00,Tuesday,00:00:00,1150.0,677.0,1827.0
1071,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 04:00:00,Tuesday,04:00:00,69.0,153.0,222.0
1072,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 08:00:00,Tuesday,08:00:00,910.0,3883.0,4793.0
1073,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 12:00:00,Tuesday,12:00:00,2449.0,5987.0,8436.0
1074,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 16:00:00,Tuesday,16:00:00,5614.0,4348.0,9962.0
1075,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-14 20:00:00,Tuesday,20:00:00,6464.0,3221.0,9685.0
1076,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 00:00:00,Wednesday,00:00:00,1346.0,744.0,2090.0
1077,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 04:00:00,Wednesday,04:00:00,85.0,171.0,256.0
1078,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 08:00:00,Wednesday,08:00:00,920.0,3828.0,4748.0
1079,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 12:00:00,Wednesday,12:00:00,2512.0,5833.0,8345.0
1080,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 16:00:00,Wednesday,16:00:00,5524.0,4579.0,10103.0
1081,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-15 20:00:00,Wednesday,20:00:00,6157.0,3467.0,9624.0
1082,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 00:00:00,Thursday,00:00:00,1386.0,676.0,2062.0
1083,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 04:00:00,Thursday,04:00:00,93.0,161.0,254.0
1084,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 08:00:00,Thursday,08:00:00,604.0,3436.0,4040.0
1085,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 12:00:00,Thursday,12:00:00,2309.0,5839.0,8148.0
1086,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 16:00:00,Thursday,16:00:00,5686.0,5029.0,10715.0
1087,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-16 20:00:00,Thursday,20:00:00,6549.0,4066.0,10615.0
1088,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 00:00:00,Friday,00:00:00,1845.0,892.0,2737.0
1089,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 04:00:00,Friday,04:00:00,120.0,156.0,276.0
1090,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 08:00:00,Friday,08:00:00,880.0,3538.0,4418.0
1091,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 12:00:00,Friday,12:00:00,2442.0,5948.0,8390.0
1092,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 16:00:00,Friday,16:00:00,6259.0,5892.0,12151.0
1093,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-17 20:00:00,Friday,20:00:00,7030.0,6045.0,13075.0
1094,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-18 04:00:00,Saturday,04:00:00,303.0,353.0,656.0
1095,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-18 08:00:00,Saturday,08:00:00,310.0,1434.0,1744.0
1096,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-18 12:00:00,Saturday,12:00:00,2107.0,6283.0,8390.0
1097,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-18 16:00:00,Saturday,16:00:00,6387.0,8188.0,14575.0
1098,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-18 20:00:00,Saturday,20:00:00,7156.0,7054.0,14210.0
1099,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 00:00:00,Sunday,00:00:00,2905.0,1926.0,4831.0
1100,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 04:00:00,Sunday,04:00:00,299.0,428.0,727.0
1101,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 08:00:00,Sunday,08:00:00,237.0,1060.0,1297.0
1102,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 12:00:00,Sunday,12:00:00,1764.0,5255.0,7019.0
1103,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 16:00:00,Sunday,16:00:00,5452.0,6984.0,12436.0
1104,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-19 20:00:00,Sunday,20:00:00,5876.0,4417.0,10293.0
1105,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 00:00:00,Monday,00:00:00,1845.0,884.0,2729.0
1106,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 04:00:00,Monday,04:00:00,77.0,160.0,237.0
1107,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 08:00:00,Monday,08:00:00,924.0,3807.0,4731.0
1108,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 12:00:00,Monday,12:00:00,2509.0,5782.0,8291.0
1109,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 16:00:00,Monday,16:00:00,6013.0,4730.0,10743.0
1110,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-20 20:00:00,Monday,20:00:00,7035.0,4278.0,11313.0
1111,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 00:00:00,Tuesday,00:00:00,1584.0,761.0,2345.0
1112,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 04:00:00,Tuesday,04:00:00,84.0,143.0,227.0
1113,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 08:00:00,Tuesday,08:00:00,947.0,4002.0,4949.0
1114,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 12:00:00,Tuesday,12:00:00,2571.0,6076.0,8647.0
1115,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 16:00:00,Tuesday,16:00:00,6092.0,5376.0,11468.0
1116,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-21 20:00:00,Tuesday,20:00:00,7267.0,4991.0,12258.0
1117,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 00:00:00,Wednesday,00:00:00,2027.0,923.0,2950.0
1118,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 04:00:00,Wednesday,04:00:00,87.0,161.0,248.0
1119,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 08:00:00,Wednesday,08:00:00,960.0,3942.0,4902.0
1120,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 12:00:00,Wednesday,12:00:00,2485.0,6290.0,8775.0
1121,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 16:00:00,Wednesday,16:00:00,5778.0,5006.0,10784.0
1122,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-22 20:00:00,Wednesday,20:00:00,7012.0,4536.0,11548.0
1123,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 00:00:00,Thursday,00:00:00,1807.0,864.0,2671.0
1124,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 04:00:00,Thursday,04:00:00,90.0,160.0,250.0
1125,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 08:00:00,Thursday,08:00:00,927.0,3684.0,4611.0
1126,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 12:00:00,Thursday,12:00:00,2407.0,5838.0,8245.0
1127,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 16:00:00,Thursday,16:00:00,5615.0,5085.0,10700.0
1128,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-23 20:00:00,Thursday,20:00:00,6531.0,3543.0,10074.0
1129,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 00:00:00,Friday,00:00:00,1329.0,731.0,2060.0
1130,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 04:00:00,Friday,04:00:00,103.0,145.0,248.0
1131,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 08:00:00,Friday,08:00:00,848.0,3426.0,4274.0
1132,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 12:00:00,Friday,12:00:00,2576.0,6222.0,8798.0
1133,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 16:00:00,Friday,16:00:00,6289.0,6484.0,12773.0
1134,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-24 20:00:00,Friday,20:00:00,7847.0,7182.0,15029.0
1135,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-25 04:00:00,Saturday,04:00:00,331.0,408.0,739.0
1136,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-25 08:00:00,Saturday,08:00:00,324.0,1488.0,1812.0
1137,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-25 12:00:00,Saturday,12:00:00,2001.0,6453.0,8454.0
1138,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-25 16:00:00,Saturday,16:00:00,6487.0,8238.0,14725.0
1139,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-25 20:00:00,Saturday,20:00:00,6839.0,6337.0,13176.0
1140,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 00:00:00,Sunday,00:00:00,2912.0,2005.0,4917.0
1141,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 04:00:00,Sunday,04:00:00,294.0,454.0,748.0
1142,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 08:00:00,Sunday,08:00:00,250.0,1073.0,1323.0
1143,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 12:00:00,Sunday,12:00:00,1649.0,5086.0,6735.0
1144,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 16:00:00,Sunday,16:00:00,5112.0,6432.0,11544.0
1145,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-26 20:00:00,Sunday,20:00:00,5204.0,4003.0,9207.0
1146,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 00:00:00,Monday,00:00:00,1615.0,913.0,2528.0
1147,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 04:00:00,Monday,04:00:00,109.0,199.0,308.0
1148,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 08:00:00,Monday,08:00:00,927.0,3764.0,4691.0
1149,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 12:00:00,Monday,12:00:00,2394.0,5460.0,7854.0
1150,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 16:00:00,Monday,16:00:00,5457.0,4338.0,9795.0
1151,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-27 20:00:00,Monday,20:00:00,6055.0,2798.0,8853.0
1152,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 00:00:00,Tuesday,00:00:00,1079.0,590.0,1669.0
1153,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 04:00:00,Tuesday,04:00:00,57.0,133.0,190.0
1154,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 08:00:00,Tuesday,08:00:00,943.0,3944.0,4887.0
1155,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 12:00:00,Tuesday,12:00:00,2480.0,5556.0,8036.0
1156,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 16:00:00,Tuesday,16:00:00,4906.0,3952.0,8858.0
1157,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-28 20:00:00,Tuesday,20:00:00,6057.0,3061.0,9118.0
1158,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 00:00:00,Wednesday,00:00:00,1165.0,670.0,1835.0
1159,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 04:00:00,Wednesday,04:00:00,56.0,152.0,208.0
1160,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 08:00:00,Wednesday,08:00:00,956.0,4043.0,4999.0
1161,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 12:00:00,Wednesday,12:00:00,2439.0,6011.0,8450.0
1162,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 16:00:00,Wednesday,16:00:00,5441.0,4546.0,9987.0
1163,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-29 20:00:00,Wednesday,20:00:00,6535.0,3480.0,10015.0
1164,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 00:00:00,Thursday,00:00:00,1313.0,766.0,2079.0
1165,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 04:00:00,Thursday,04:00:00,72.0,179.0,251.0
1166,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 08:00:00,Thursday,08:00:00,941.0,3908.0,4849.0
1167,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 12:00:00,Thursday,12:00:00,2373.0,6087.0,8460.0
1168,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 16:00:00,Thursday,16:00:00,5488.0,4593.0,10081.0
1169,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-30 20:00:00,Thursday,20:00:00,6550.0,3692.0,10242.0
1170,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 00:00:00,Friday,00:00:00,1536.0,915.0,2451.0
1171,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 04:00:00,Friday,04:00:00,108.0,146.0,254.0
1172,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 08:00:00,Friday,08:00:00,902.0,3401.0,4303.0
1173,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 12:00:00,Friday,12:00:00,2561.0,6004.0,8565.0
1174,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 16:00:00,Friday,16:00:00,6019.0,5508.0,11527.0
1175,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-01 20:00:00,Friday,20:00:00,6792.0,4322.0,11114.0
1176,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-02 04:00:00,Saturday,04:00:00,245.0,405.0,650.0
1177,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-02 08:00:00,Saturday,08:00:00,328.0,1444.0,1772.0
1178,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-02 12:00:00,Saturday,12:00:00,1931.0,5370.0,7301.0
1179,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-02 16:00:00,Saturday,16:00:00,5190.0,6004.0,11194.0
1180,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-02 20:00:00,Saturday,20:00:00,5211.0,4345.0,9556.0
1181,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 00:00:00,Sunday,00:00:00,1869.0,1380.0,3249.0
1182,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 04:00:00,Sunday,04:00:00,237.0,414.0,651.0
1183,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 08:00:00,Sunday,08:00:00,247.0,1113.0,1360.0
1184,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 12:00:00,Sunday,12:00:00,1573.0,4522.0,6095.0
1185,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 16:00:00,Sunday,16:00:00,4157.0,4590.0,8747.0
1186,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-03 20:00:00,Sunday,20:00:00,3810.0,2523.0,6333.0
1187,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 00:00:00,Monday,00:00:00,1055.0,718.0,1773.0
1188,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 04:00:00,Monday,04:00:00,66.0,129.0,195.0
1189,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 08:00:00,Monday,08:00:00,933.0,3758.0,4691.0
1190,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 12:00:00,Monday,12:00:00,2420.0,5748.0,8168.0
1191,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 16:00:00,Monday,16:00:00,5470.0,4133.0,9603.0
1192,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-04 20:00:00,Monday,20:00:00,5796.0,2781.0,8577.0
1193,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 00:00:00,Tuesday,00:00:00,1048.0,581.0,1629.0
1194,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 04:00:00,Tuesday,04:00:00,57.0,155.0,212.0
1195,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 08:00:00,Tuesday,08:00:00,937.0,4076.0,5013.0
1196,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 12:00:00,Tuesday,12:00:00,2437.0,6096.0,8533.0
1197,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 16:00:00,Tuesday,16:00:00,5545.0,4501.0,10046.0
1198,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-05 20:00:00,Tuesday,20:00:00,6595.0,3088.0,9683.0
1199,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 00:00:00,Wednesday,00:00:00,1255.0,707.0,1962.0
1200,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 04:00:00,Wednesday,04:00:00,73.0,179.0,252.0
1201,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 08:00:00,Wednesday,08:00:00,953.0,4147.0,5100.0
1202,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 12:00:00,Wednesday,12:00:00,2441.0,5985.0,8426.0
1203,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 16:00:00,Wednesday,16:00:00,5432.0,4574.0,10006.0
1204,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-06 20:00:00,Wednesday,20:00:00,6429.0,3362.0,9791.0
1205,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 00:00:00,Thursday,00:00:00,1380.0,740.0,2120.0
1206,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 04:00:00,Thursday,04:00:00,90.0,175.0,265.0
1207,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 08:00:00,Thursday,08:00:00,971.0,4054.0,5025.0
